2026-04-02T02:44:43.516493,Room 301,0.99
2026-04-02T02:44:44.150866,Room 301,0.99
2026-04-02T02:44:44.795017,Room 301,0.99
2026-04-02T02:44:45.430423,Room 301,0.99
2026-04-02T02:44:46.067541,Room 301,0.99
2026-04-02T02:44:46.699864,Room 301,0.99
2026-04-02T02:44:47.327201,Room 301,1.0
2026-04-02T02:44:47.953557,Room 301,1.0
2026-04-02T02:44:48.579925,Room 301,1.0
2026-04-02T02:44:49.214059,Room 301,1.0
2026-04-02T02:44:49.849369,Room 301,1.0
2026-04-02T02:44:50.479358,Room 301,1.0
2026-04-02T02:44:51.125822,Room 301,1.0
2026-04-02T02:44:51.757349,Room 301,1.0
2026-04-02T02:44:52.386440,Room 301,1.0
2026-04-02T02:44:53.016425,Room 301,1.0
2026-04-02T02:44:53.662201,Room 301,1.0
2026-04-02T02:44:54.295750,Room 301,1.0
2026-04-02T02:44:54.930089,Room 301,1.0
2026-04-02T02:46:45.688390,Room 301,0.99
2026-04-02T02:46:46.309229,Room 301,0.99
2026-04-02T02:46:46.935251,Room 301,0.99
2026-04-02T02:46:47.566598,Room 301,0.99
2026-04-02T02:46:48.196805,Room 301,0.99
2026-04-02T02:46:48.841295,Room 301,0.99
2026-04-02T02:46:49.500215,Room 301,1.0
2026-04-02T02:46:50.134860,Room 301,1.0
2026-04-02T02:46:50.765129,Room 301,1.0
2026-04-02T02:47:42.159091,Room 301,1.0
2026-04-02T02:47:42.831944,Room 301,1.0
2026-04-02T02:47:43.472703,Room 301,1.0
2026-04-02T02:47:44.144182,Room 301,1.0
2026-04-02T02:47:44.784294,Room 301,1.0
2026-04-02T02:49:43.759226,Room 301,0.99
2026-04-02T02:49:44.389259,Room 301,0.99
2026-04-02T02:49:45.030757,Room 301,0.99
2026-04-02T02:49:45.669289,Room 301,0.99
2026-04-02T02:49:46.302839,Room 301,0.99
2026-04-02T02:49:46.938627,Room 301,0.99
2026-04-02T02:49:47.566597,Room 301,1.0
2026-04-02T02:49:48.192868,Room 301,1.0
2026-04-02T02:49:48.823217,Room 301,1.0
2026-04-02T02:49:49.456804,Room 301,1.0
2026-04-02T02:49:50.097609,Room 301,1.0
2026-04-02T02:49:50.842557,Room 301,1.0
2026-04-02T02:49:51.492262,Room 301,1.0
2026-04-02T02:49:52.134845,Room 301,1.0
2026-04-02T02:49:52.764746,Room 301,1.0
2026-04-02T02:49:53.409145,Room 301,1.0
2026-04-02T02:49:54.038703,Room 301,1.0
2026-04-02T02:49:54.673255,Room 301,1.0
2026-04-02T02:49:55.303081,Room 301,1.0
2026-04-02T02:49:55.932195,Room 301,1.0
2026-04-02T02:49:56.560998,Room 301,1.0
2026-04-02T02:49:57.194374,Room 301,1.0
2026-04-02T02:49:57.827092,Room 301,1.0
2026-04-02T02:49:58.470733,Room 301,1.0
2026-04-02T02:49:59.103793,Room 301,1.0
2026-04-02T02:52:06.007610,Room 301,1.0
2026-04-02T02:52:06.593959,Room 301,1.0
2026-04-02T02:52:07.228197,Room 301,1.0
2026-04-02T02:52:07.857578,Room 301,1.0
2026-04-02T02:52:08.488215,Room 301,1.0
2026-04-02T02:52:09.113759,Room 301,1.0
2026-04-02T02:52:09.744962,Room 301,1.0
2026-04-02T02:52:10.372475,Room 301,1.0
2026-04-02T02:52:10.996132,Room 301,1.0
2026-04-02T02:52:11.621708,Room 301,1.0
2026-04-02T02:52:12.235297,Room 301,1.0
2026-04-02T02:52:12.864323,Room 301,1.0
2026-04-02T02:52:13.493520,Room 301,1.0
2026-04-02T02:52:14.139919,Room 301,1.0
2026-04-02T02:52:14.771088,Room 301,1.0
2026-04-02T02:52:15.393492,Room 301,1.0
2026-04-02T02:52:16.017383,Room 301,1.0
2026-04-02T02:52:16.654927,Room 301,1.0
2026-04-02T02:52:17.284363,Room 301,1.0
2026-04-02T02:52:17.913068,Room 301,1.0
2026-04-02T02:52:18.551900,Room 301,1.0
2026-04-02T02:52:19.184420,Room 301,1.0
2026-04-02T02:52:19.795111,Room 301,1.0
2026-04-02T02:52:20.392077,Room 301,1.0
2026-04-02T02:52:21.020888,Room 301,1.0
2026-04-02T02:52:21.612923,Room 301,1.0
2026-04-02T02:52:22.243536,Room 301,1.0
2026-04-02T02:52:22.873300,Room 301,1.0
2026-04-02T02:52:23.507241,Room 301,1.0
2026-04-02T02:52:24.137740,Room 301,1.0
2026-04-02T02:52:24.766241,Room 301,1.0
2026-04-02T02:52:25.395687,Room 301,1.0
2026-04-02T02:52:26.026246,Room 301,1.0
2026-04-02T02:52:26.659206,Room 301,1.0
2026-04-02T02:52:27.295832,Room 301,1.0
2026-04-02T02:52:27.930311,Room 301,1.0
2026-04-02T02:52:28.574836,Room 301,1.0
2026-04-02T02:52:29.206633,Room 301,1.0
2026-04-02T02:52:29.835724,Room 301,1.0
2026-04-02T02:52:30.474920,Room 301,1.0
2026-04-02T02:52:31.111302,Room 301,1.0
2026-04-02T02:52:31.746795,Room 301,1.0
2026-04-02T02:52:32.386420,Room 301,0.99
2026-04-02T02:52:33.014591,Room 301,0.99
2026-04-02T02:52:33.648494,Room 301,0.99
2026-04-02T02:52:34.281426,Room 301,0.99
2026-04-02T02:52:34.910266,Room 301,0.99
2026-04-02T02:52:35.543182,Room 301,0.99
2026-04-02T02:52:36.173637,Room 301,0.99
2026-04-02T02:52:36.796767,Room 301,0.9
2026-04-02T02:52:37.432954,Room 301,0.9
2026-04-02T02:52:38.066429,Room 301,0.9
2026-04-02T02:52:38.702108,Room 301,0.9
2026-04-02T02:52:39.335183,Room 301,0.9
2026-04-02T02:52:39.958603,Room 301,0.9
2026-04-02T02:52:40.591478,Room 301,0.9
2026-04-02T02:52:41.241107,Room 301,0.86
2026-04-02T02:52:41.868494,Room 301,0.86
2026-04-02T02:52:42.507118,Room 301,0.86
2026-04-02T02:52:43.141242,Room 301,0.86
2026-04-02T02:52:43.779490,Room 301,0.86
2026-04-02T02:52:44.414564,Room 301,0.86
2026-04-02T02:52:45.047617,Room 301,0.86
2026-04-02T02:52:45.703698,Room 302,0.98
2026-04-02T02:52:47.163226,Room 302,0.98
2026-04-02T02:52:47.796333,Room 302,0.98
2026-04-02T02:52:48.423394,Room 302,0.98
2026-04-02T02:52:49.048810,Room 302,0.98
2026-04-02T02:52:49.686156,Room 302,0.98
2026-04-02T02:52:50.314240,Room 302,0.98
2026-04-02T02:52:50.946637,Room 302,0.98
2026-04-02T02:52:51.584213,Room 302,0.98
2026-04-02T02:52:52.217932,Room 302,0.98
2026-04-02T02:52:52.861184,Room 302,0.98
2026-04-02T02:52:53.492483,Room 302,0.98
2026-04-02T02:52:54.121351,Room 302,0.98
2026-04-02T02:52:54.765820,Room 302,0.98
2026-04-02T02:52:55.406711,Room 302,0.98
2026-04-02T02:52:56.029242,Room 302,0.98
2026-04-02T02:52:56.674080,Room 302,0.98
2026-04-02T02:52:57.313033,Room 302,0.98
2026-04-02T02:52:57.955220,Room 302,0.98
2026-04-02T02:52:58.594412,Room 302,0.98
2026-04-02T02:52:59.231518,Room 302,0.66
2026-04-02T02:52:59.860245,Room 302,0.66
2026-04-02T02:53:00.496714,Room 302,0.66
2026-04-02T02:53:01.136509,Room 302,0.66
2026-04-02T02:53:01.780043,Room 302,0.66
2026-04-02T02:53:02.417088,Room 302,0.66
2026-04-02T02:53:03.067622,Room 302,0.66
2026-04-02T02:53:03.717281,Room 302,0.99
2026-04-02T02:53:04.350354,Room 302,0.99
2026-04-02T02:53:04.984904,Room 302,0.99
2026-04-02T02:53:05.625606,Room 302,0.99
2026-04-02T02:53:06.269105,Room 302,0.99
2026-04-02T02:53:06.910310,Room 302,0.99
2026-04-02T02:53:07.535805,Room 302,0.99
2026-04-02T02:53:08.204503,Room 302,0.66
2026-04-02T02:53:08.841703,Room 302,0.66
2026-04-02T02:53:09.474548,Room 302,0.66
2026-04-02T02:53:10.110175,Room 302,0.66
2026-04-02T02:53:10.744097,Room 302,0.66
2026-04-02T02:53:11.373994,Room 302,0.66
2026-04-02T02:53:12.008463,Room 302,0.66
2026-04-02T02:53:12.664318,Room 302,0.99
2026-04-02T02:53:13.305191,Room 302,0.99
2026-04-02T02:53:13.940435,Room 302,0.99
2026-04-02T02:53:14.574649,Room 302,0.99
2026-04-02T02:53:15.199189,Room 302,0.99
2026-04-02T02:53:15.838171,Room 302,0.99
2026-04-02T02:53:16.480265,Room 302,0.99
2026-04-02T02:53:17.143533,Room 302,0.99
2026-04-02T02:53:17.774441,Room 302,0.99
2026-04-02T02:53:18.403692,Room 302,0.99
2026-04-02T02:53:19.041079,Room 302,0.99
2026-04-02T02:53:19.676094,Room 302,0.99
2026-04-02T02:53:20.316786,Room 302,0.99
2026-04-02T02:53:20.954107,Room 302,0.99
2026-04-02T02:53:21.585725,Room 302,0.99
2026-04-02T02:53:22.213500,Room 302,0.97
2026-04-02T02:53:22.842148,Room 302,0.97
2026-04-02T02:53:23.476318,Room 302,0.97
2026-04-02T02:53:24.109484,Room 302,0.97
2026-04-02T02:53:24.742229,Room 302,0.97
2026-04-02T02:53:25.379130,Room 302,0.97
2026-04-02T02:53:26.010296,Room 302,0.97
2026-04-02T02:53:26.646577,Room 301,1.0
2026-04-02T02:53:27.283810,Room 301,1.0
2026-04-02T02:53:27.923015,Room 301,1.0
2026-04-02T02:53:28.555425,Room 301,1.0
2026-04-02T02:53:29.191587,Room 301,1.0
2026-04-02T02:53:29.833835,Room 301,1.0
2026-04-02T02:53:30.471809,Room 301,1.0
2026-04-02T02:53:31.115773,Room 301,0.99
2026-04-02T02:53:31.752191,Room 301,0.99
2026-04-02T02:53:32.390256,Room 301,0.99
2026-04-02T02:53:33.023950,Room 301,0.99
2026-04-02T02:53:33.655898,Room 301,0.99
2026-04-02T02:53:34.289341,Room 301,0.99
2026-04-02T02:53:34.931494,Room 301,0.99
2026-04-02T02:53:35.569137,Room 301,1.0
2026-04-02T02:53:36.200182,Room 301,1.0
2026-04-02T02:53:36.832129,Room 301,1.0
2026-04-02T02:53:37.470717,Room 301,1.0
2026-04-02T02:53:38.098017,Room 301,1.0
2026-04-02T02:53:38.727640,Room 301,1.0
2026-04-02T02:53:39.362071,Room 301,1.0
2026-04-02T02:53:40.006713,Room 302,0.91
2026-04-02T02:53:41.449158,Room 302,0.91
2026-04-02T02:53:42.061582,Room 302,0.91
2026-04-02T02:53:42.697830,Room 302,0.91
2026-04-02T02:53:43.337852,Room 302,0.91
2026-04-02T02:53:43.971346,Room 302,0.91
2026-04-02T02:53:44.616713,Room 302,0.99
2026-04-02T02:53:45.247118,Room 302,0.99
2026-04-02T02:53:45.882402,Room 302,0.99
2026-04-02T02:53:46.511374,Room 302,0.99
2026-04-02T02:53:47.152108,Room 302,0.99
2026-04-02T02:53:47.784751,Room 302,0.99
2026-04-02T02:53:48.418503,Room 302,0.99
2026-04-02T02:53:49.047171,Room 301,0.94
2026-04-02T02:53:49.684244,Room 301,0.94
2026-04-02T02:53:50.317646,Room 301,0.94
2026-04-02T02:53:50.953872,Room 301,0.94
2026-04-02T02:53:51.580480,Room 301,0.94
2026-04-02T02:53:52.213291,Room 301,0.94
2026-04-02T02:53:52.847863,Room 301,0.94
2026-04-02T02:53:53.475471,Room 302,0.66
2026-04-02T02:53:54.954511,Room 302,0.66
2026-04-02T02:53:55.584069,Room 302,0.66
2026-04-02T02:53:56.215053,Room 302,0.66
2026-04-02T02:53:56.847676,Room 302,0.66
2026-04-02T02:53:57.472679,Room 302,0.66
2026-04-02T02:53:58.101106,Room 301,0.99
2026-04-02T02:53:58.730844,Room 301,0.99
2026-04-02T02:53:59.356458,Room 301,0.99
2026-04-02T02:53:59.993226,Room 301,0.99
2026-04-02T02:54:00.632003,Room 301,0.99
2026-04-02T02:54:01.267083,Room 301,0.99
2026-04-02T02:54:01.900128,Room 301,0.99
2026-04-02T02:54:02.526385,Room 301,0.99
2026-04-02T02:54:03.160974,Room 301,0.99
2026-04-02T02:54:03.795715,Room 301,0.99
2026-04-02T02:54:04.424354,Room 301,0.99
2026-04-02T02:54:05.059960,Room 301,0.99
2026-04-02T02:54:05.687570,Room 301,0.99
2026-04-02T02:54:06.311446,Room 301,0.99
2026-04-02T02:54:06.947336,Room 301,0.99
2026-04-02T02:54:07.577748,Room 301,0.99
2026-04-02T02:54:08.210293,Room 301,0.99
2026-04-02T02:54:08.839823,Room 301,0.99
2026-04-02T02:54:09.465414,Room 301,0.99
2026-04-02T02:54:10.092026,Room 301,0.99
2026-04-02T02:54:10.727531,Room 301,0.99
2026-04-02T02:54:11.357647,Room 301,0.99
2026-04-02T02:54:11.976372,Room 301,0.99
2026-04-02T02:54:12.606229,Room 301,0.99
2026-04-02T02:54:13.234175,Room 301,0.99
2026-04-02T02:54:13.864266,Room 301,0.99
2026-04-02T02:54:14.536526,Room 301,0.99
2026-04-02T02:54:15.169667,Room 301,0.99
2026-04-02T02:54:15.815343,Room 301,0.99
2026-04-02T02:54:16.451570,Room 301,0.99
2026-04-02T02:54:17.077929,Room 301,0.99
2026-04-02T02:54:17.713853,Room 301,0.99
2026-04-02T02:54:18.340944,Room 301,0.99
2026-04-02T02:54:18.985381,Room 301,0.99
2026-04-02T02:54:19.624354,Room 301,0.99
2026-04-02T02:54:20.302546,Room 301,1.0
2026-04-02T02:54:20.938610,Room 301,1.0
2026-04-02T02:54:21.571927,Room 301,1.0
2026-04-02T02:54:22.208190,Room 301,1.0
2026-04-02T02:54:22.846988,Room 301,1.0
2026-04-02T02:54:23.481609,Room 301,1.0
2026-04-02T02:54:24.130267,Room 301,1.0
2026-04-02T02:54:24.778695,Room 301,0.91
2026-04-02T02:54:25.443144,Room 301,0.91
2026-04-02T02:54:26.066626,Room 301,0.91
2026-04-02T02:54:26.703694,Room 301,0.91
2026-04-02T02:54:27.342136,Room 301,0.91
2026-04-02T02:54:27.965024,Room 301,0.91
2026-04-02T02:54:28.586627,Room 301,0.91
2026-04-02T02:54:29.247738,Room 301,0.92
2026-04-02T02:54:29.878816,Room 301,0.92
2026-04-02T02:54:30.511381,Room 301,0.92
2026-04-02T02:54:31.147085,Room 301,0.92
2026-04-02T02:54:31.788140,Room 301,0.92
2026-04-02T02:54:32.420875,Room 301,0.92
2026-04-02T02:54:33.051596,Room 301,0.92
2026-04-02T02:54:33.709936,Room 301,0.99
2026-04-02T02:54:34.350079,Room 301,0.99
2026-04-02T02:54:34.986776,Room 301,0.99
2026-04-02T02:54:35.613591,Room 301,0.99
2026-04-02T02:54:36.253274,Room 301,0.99
2026-04-02T02:54:36.886085,Room 301,0.99
2026-04-02T02:54:37.506491,Room 301,0.99
2026-04-02T02:54:38.133599,Room 301,0.99
2026-04-02T02:54:38.771009,Room 301,1.0
2026-04-02T02:54:39.418632,Room 301,1.0
2026-04-02T02:54:40.047723,Room 301,1.0
2026-04-02T02:54:40.687936,Room 301,1.0
2026-04-02T02:54:41.321295,Room 301,1.0
2026-04-02T02:54:41.943642,Room 301,1.0
2026-04-02T02:54:42.576304,Room 301,1.0
2026-04-02T02:54:43.209844,Room 301,0.84
2026-04-02T02:54:43.847264,Room 301,0.84
2026-04-02T02:54:44.473890,Room 301,0.84
2026-04-02T02:54:45.109714,Room 301,0.84
2026-04-02T02:54:45.735576,Room 301,0.84
2026-04-02T02:54:46.368955,Room 301,0.84
2026-04-02T02:54:47.003271,Room 301,0.84
2026-04-02T02:54:47.637164,Room 301,0.97
2026-04-02T02:54:48.267602,Room 301,0.97
2026-04-02T02:54:48.883439,Room 301,0.97
2026-04-02T02:54:49.515094,Room 301,0.97
2026-04-02T02:54:50.146249,Room 301,0.97
2026-04-02T02:54:50.762139,Room 301,0.97
2026-04-02T02:54:51.388458,Room 301,0.97
2026-04-02T02:54:52.022312,Room 301,1.0
2026-04-02T02:54:52.666235,Room 301,1.0
2026-04-02T02:54:53.341713,Room 301,1.0
2026-04-02T02:54:53.979834,Room 301,1.0
2026-04-02T02:54:54.613772,Room 301,1.0
2026-04-02T02:54:55.255578,Room 301,1.0
2026-04-02T02:54:55.874782,Room 301,1.0
2026-04-02T02:54:56.517268,Room 301,1.0
2026-04-02T02:54:57.132290,Room 301,1.0
2026-04-02T02:54:57.748918,Room 301,1.0
2026-04-02T02:54:58.369771,Room 301,1.0
2026-04-02T02:54:59.073927,Room 301,1.0
2026-04-02T02:54:59.714239,Room 301,1.0
2026-04-02T02:55:00.344094,Room 301,1.0
2026-04-02T02:55:00.975556,Room 301,0.99
2026-04-02T02:55:01.611604,Room 301,0.99
2026-04-02T02:55:02.252531,Room 301,0.99
2026-04-02T02:55:02.889139,Room 301,0.99
2026-04-02T02:55:03.511464,Room 301,0.99
2026-04-02T02:55:04.188145,Room 301,0.99
2026-04-02T02:55:04.828883,Room 301,0.99
2026-04-02T02:55:05.485806,Room 301,0.99
2026-04-02T02:55:06.109321,Room 301,0.99
2026-04-02T02:55:06.758531,Room 301,0.99
2026-04-02T02:55:07.398151,Room 301,0.99
2026-04-02T02:55:08.036844,Room 301,0.99
2026-04-02T02:55:08.660189,Room 301,0.99
2026-04-02T02:55:09.283937,Room 301,0.99
2026-04-02T02:55:09.910558,Room 301,1.0
2026-04-02T02:55:10.540091,Room 301,1.0
2026-04-02T02:55:11.182485,Room 301,1.0
2026-04-02T02:55:11.804705,Room 301,1.0
2026-04-02T02:55:12.441422,Room 301,1.0
2026-04-02T02:55:13.072167,Room 301,1.0
2026-04-02T02:55:13.713828,Room 301,1.0
2026-04-02T02:55:14.357511,Room 301,1.0
2026-04-02T02:55:14.991280,Room 301,1.0
2026-04-02T02:55:15.613018,Room 301,1.0
2026-04-02T02:55:16.251829,Room 301,1.0
2026-04-02T02:55:16.878762,Room 301,1.0
2026-04-02T02:55:17.529165,Room 301,1.0
2026-04-02T02:55:18.170203,Room 301,1.0
2026-04-02T02:55:18.832345,Room 301,0.99
2026-04-02T02:55:19.460397,Room 301,0.99
2026-04-02T02:55:20.098992,Room 301,0.99
2026-04-02T02:55:20.734580,Room 301,0.99
2026-04-02T02:55:21.361142,Room 301,0.99
2026-04-02T02:55:21.995334,Room 301,0.99
2026-04-02T02:55:22.628625,Room 301,0.99
2026-04-02T02:55:23.278962,Room 301,0.99
2026-04-02T02:55:23.909107,Room 301,0.99
2026-04-02T02:55:24.547794,Room 301,0.99
2026-04-02T02:55:25.183183,Room 301,0.99
2026-04-02T02:55:25.818343,Room 301,0.99
2026-04-02T02:55:26.452442,Room 301,0.99
2026-04-02T02:55:27.081952,Room 301,0.99
2026-04-02T02:55:27.715247,Room 301,0.99
2026-04-02T02:55:28.344338,Room 301,0.98
2026-04-02T02:55:28.984574,Room 301,0.98
2026-04-02T02:55:29.666389,Room 301,0.98
2026-04-02T02:55:30.417051,Room 301,0.98
2026-04-02T02:55:31.073296,Room 301,0.98
2026-04-02T02:55:31.733746,Room 301,0.98
2026-04-02T02:55:32.389795,Room 301,0.97
2026-04-02T02:55:33.010286,Room 301,0.97
2026-04-02T02:55:33.649097,Room 301,0.97
2026-04-02T02:55:34.271563,Room 301,0.97
2026-04-02T02:55:34.917383,Room 301,0.97
2026-04-02T02:55:35.555753,Room 301,0.97
2026-04-02T02:55:36.177597,Room 301,0.97
2026-04-02T02:55:36.817899,Room 301,0.98
2026-04-02T02:55:37.459170,Room 301,0.98
2026-04-02T02:55:38.088148,Room 301,0.98
2026-04-02T02:55:38.707211,Room 301,0.98
2026-04-02T02:55:39.334705,Room 301,0.98
2026-04-02T02:55:39.970039,Room 301,0.98
2026-04-02T02:55:40.594212,Room 301,0.98
2026-04-02T02:55:41.222870,Room 301,0.98
2026-04-02T02:55:41.870704,Room 301,0.99
2026-04-02T02:55:42.487474,Room 301,0.99
2026-04-02T02:55:43.100967,Room 301,0.99
2026-04-02T02:55:43.738422,Room 301,0.99
2026-04-02T02:55:44.371497,Room 301,0.99
2026-04-02T02:55:45.001770,Room 301,0.99
2026-04-02T02:55:45.634402,Room 301,0.99
2026-04-02T02:55:46.266090,Room 301,1.0
2026-04-02T02:55:46.899154,Room 301,1.0
2026-04-02T02:55:47.546034,Room 301,1.0
2026-04-02T02:55:48.182513,Room 301,1.0
2026-04-02T02:55:48.811294,Room 301,1.0
2026-04-02T02:55:49.438825,Room 301,1.0
2026-04-02T02:55:50.066899,Room 301,1.0
2026-04-02T02:55:50.689562,Room 301,1.0
2026-04-02T02:55:51.320572,Room 301,1.0
2026-04-02T02:55:51.954694,Room 301,1.0
2026-04-02T02:55:52.590237,Room 301,1.0
2026-04-02T02:55:53.221299,Room 301,1.0
2026-04-02T02:55:53.853518,Room 301,1.0
2026-04-02T02:56:00.802481,Room 301,1.0
2026-04-02T02:56:19.026500,Room 302,0.86
2026-04-02T02:56:21.996257,Room 301,0.98
2026-04-02T02:56:32.734421,Room 302,0.99
2026-04-02T02:57:17.372542,Room 301,0.99
2026-04-02T02:57:44.159612,Room 302,0.98
2026-04-02T02:57:48.296551,Room 301,0.97
2026-04-02T03:00:42.764009,Room 301,0.99
2026-04-02T03:01:21.969274,Room 302,0.99
2026-04-02T03:01:57.879837,Room 301,1.0
2026-04-02T03:02:12.526080,Room 302,0.91
2026-04-02T03:02:15.268162,Room 301,0.94
2026-04-02T03:02:21.021182,Room 302,0.97
2026-04-02T03:02:41.423250,Room 301,0.53
2026-04-02T03:02:52.073223,Room 302,0.94
2026-04-02T03:02:56.808883,Room 301,1.0
2026-04-02T03:04:56.527390,Room 302,0.58
2026-04-02T03:04:58.733575,Room 301,0.58
2026-04-02T03:08:22.428124,Room 302,0.69
2026-04-02T03:08:34.389602,Room 301,0.99
2026-04-02T03:09:07.055211,Room 302,0.72
2026-04-02T03:09:11.136125,Room 301,0.66
2026-04-02T03:09:20.606915,Room 302,0.72
2026-04-02T03:09:22.749106,Room 301,0.99
2026-04-02T03:10:01.763445,Room 302,0.7
2026-04-02T03:10:04.424557,Room 301,0.98
2026-04-02T03:11:56.956244,Room 302,0.95
2026-04-02T03:12:02.809839,Room 301,0.8
2026-04-02T03:13:53.828978,Room 301,1.0
2026-04-02T03:14:48.948029,Room 302,0.94
2026-04-02T03:14:54.444146,Room 301,0.75
2026-04-02T03:14:57.025369,Room 302,0.97
2026-04-02T03:15:34.604885,Room 301,0.98
2026-04-02T04:18:11.120696,Room 301,1.0
2026-04-02T04:18:50.289195,Room 302,0.62
2026-04-02T04:18:59.788542,Room 301,0.99
2026-04-02T04:19:17.416606,Room 302,0.73
2026-04-02T04:19:34.916971,Room 301,0.6
2026-04-02T04:19:40.871949,Room 302,0.79
2026-04-02T04:19:55.876868,Room 301,0.99
2026-04-02T04:20:07.390000,Room 302,0.71
2026-04-02T04:20:12.465486,Room 301,0.99
2026-04-02T04:24:30.129394,Room 301,1.0
2026-04-02T04:27:53.202004,Room 301,1.0
2026-04-02T04:29:42.623486,Room 301,1.0
2026-04-02T04:38:06.501194,Room 301,0.99
2026-04-02T06:10:47.308141,Room 301,1.0
2026-04-02T06:12:27.533076,Room 302,0.77
2026-04-02T06:12:32.797761,Room 301,1.0
2026-04-02T06:22:52.375935,Room 301,1.0
2026-04-02T06:34:07.581017,Room 301,0.98
2026-04-02T06:37:18.694294,Room 302,0.57
2026-04-02T06:37:26.535215,Room 301,1.0
2026-04-02T06:39:40.392298,Room 302,0.74
2026-04-02T06:39:44.154688,Room 301,0.99
2026-04-02T06:43:41.105922,Room 302,0.64
2026-04-02T06:43:43.684691,Room 301,0.99
2026-04-02T06:47:22.621671,Room 302,0.6
2026-04-02T06:47:27.569402,Room 301,0.99
2026-04-02T06:47:57.537136,Room 301,0.69
2026-04-02T06:48:21.657208,Room 302,0.75
2026-04-02T06:48:27.479096,Room 301,1.0
2026-04-02T06:49:35.544708,Room 302,0.6
2026-04-02T06:49:38.169645,Room 301,0.99
2026-04-02T06:49:58.193689,Room 302,0.74
2026-04-02T06:50:03.751870,Room 301,0.95
2026-04-02T06:52:16.540827,Room 302,0.73
2026-04-02T06:52:22.222410,Room 301,0.73
2026-04-02T06:52:41.295806,Room 302,0.68
2026-04-02T06:52:45.142377,Room 301,0.69
2026-04-02T06:54:47.902520,Room 302,0.6
2026-04-02T06:54:51.779573,Room 301,1.0
2026-04-02T07:01:33.934478,Room 302,0.59
2026-04-02T07:01:38.688423,Room 301,1.0
2026-04-02T07:20:10.015804,Room 301,1.0
2026-04-02T07:20:23.099131,Room 302,0.69
2026-04-02T07:20:27.214899,Room 301,1.0
2026-04-02T07:26:35.384309,Room 301,1.0
2026-04-02T07:26:54.769330,Room 301,1.0
2026-04-02T07:28:45.817588,Room 302,0.64
2026-04-02T07:28:51.592417,Room 301,0.9
2026-04-02T07:31:01.249600,Room 301,0.62
2026-04-02T07:36:08.522505,Room 301,1.0
2026-04-02T07:38:23.306352,Room 302,0.66
2026-04-02T07:38:27.841120,Room 301,0.66
2026-04-02T07:40:05.221942,Room 302,0.6
2026-04-02T07:40:08.772156,Room 301,1.0
2026-04-02T07:41:50.313792,Room 301,0.7
2026-04-02T07:43:07.463364,Room 301,0.98
2026-04-02T07:45:52.055538,Room 302,0.85
2026-04-02T07:45:57.482771,Room 301,0.99
2026-04-02T07:46:21.707045,Room 301,0.97
2026-04-02T07:50:11.367485,Room 301,1.0
2026-04-02T07:52:21.472794,Room 302,0.66
2026-04-02T07:52:38.277349,Room 302,0.68
2026-04-02T07:52:43.943376,Room 301,0.79
2026-04-02T07:57:10.155120,Room 302,0.7
2026-04-02T07:57:15.657826,Room 301,1.0
2026-04-02T07:57:35.100708,Room 302,0.63
2026-04-02T07:57:39.085685,Room 301,1.0
2026-04-02T07:58:38.592410,Room 301,0.75
2026-04-02T07:59:34.839554,Room 302,0.67
2026-04-02T07:59:39.736482,Room 301,1.0
2026-04-02T08:01:03.575313,Room 302,0.64
2026-04-02T08:01:08.597174,Room 301,0.98
2026-04-02T08:02:19.269853,Room 302,0.58
2026-04-02T08:02:21.974121,Room 301,1.0
2026-04-02T08:03:04.869305,Room 302,0.7
2026-04-02T08:03:09.033440,Room 301,1.0
2026-04-02T08:04:11.559695,Room 301,0.76
2026-04-02T08:04:23.341949,Room 302,0.68
2026-04-02T08:04:27.607104,Room 301,0.69
2026-04-02T08:08:29.765797,Room 301,1.0
2026-04-02T08:08:58.672860,Room 302,0.75
2026-04-02T08:09:02.600562,Room 301,1.0
2026-04-02T08:10:11.825749,Room 302,0.6
2026-04-02T08:10:14.507522,Room 301,0.98
2026-04-02T08:10:58.875529,Room 302,0.71
2026-04-02T08:11:02.775478,Room 301,0.97
2026-04-02T08:12:35.183316,Room 302,0.64
2026-04-02T08:12:37.965048,Room 301,0.98
2026-04-02T08:14:36.587645,Room 301,0.89
2026-04-02T08:20:10.419358,Room 302,0.74
2026-04-02T08:20:14.742393,Room 301,0.99
2026-04-02T08:20:34.434129,Room 302,0.75
2026-04-02T08:20:38.119479,Room 301,1.0
2026-04-02T08:27:00.518112,Room 302,0.55
2026-04-02T08:27:02.694000,Room 301,0.99
2026-04-02T08:28:02.457192,Room 301,0.99
2026-04-02T08:34:59.347770,Room 302,0.68
2026-04-02T08:35:02.419532,Room 301,0.97
2026-04-02T08:35:17.362142,Room 301,0.97
